"width","height","webaudio","browser","mobile","fullscreen","task","trial_type","trial_index","time_elapsed","internal_node_id","lang_pair","words","foils","subject_id","prolific_id","study_id","session_id","condition","frequency_ranks","success","timeout","failed_images","failed_audio","failed_video","rt","url","stimulus","response","correct","image","word","foil","change_audio_order","button_1","button_2","response_audio","audioWord_first"
"1920","919","true","chrome","false","true","browser_check","browser-check","0","1420","0.0-0.0","5","[""matolu"",""nubola"",""mogude"",""kediba""]","[""tobanu"",""gukema"",""delubo"",""lamodi""]","zc80l5sct3a8qzu","","","","uniform","NA","","","","","","","","","","","","","","","","","",""
"","","","","","","preload","preload","1","1662","0.0-1.0","5","[""matolu"",""nubola"",""mogude"",""kediba""]","[""tobanu"",""gukema"",""delubo"",""lamodi""]","zc80l5sct3a8qzu","","","","uniform","NA","true","false","[]","[]","[]","","","","","","","","","","","","",""
"","","","","","","consent","external-html","2","4199","0.0-2.0","5","[""matolu"",""nubola"",""mogude"",""kediba""]","[""tobanu"",""gukema"",""delubo"",""lamodi""]","zc80l5sct3a8qzu","","","","uniform","NA","","","","","","2395","consentForm.html","","","","","","","","","","",""
"","","","","","","enter_fullscreen","fullscreen","3","245905","0.0-3.0","5","[""matolu"",""nubola"",""mogude"",""kediba""]","[""tobanu"",""gukema"",""delubo"",""lamodi""]","zc80l5sct3a8qzu","","","","uniform","NA","true","","","","","","","","","","","","","","","","",""
"","","","","","","audio_test","html-button-response","4","738856","0.0-4.0-0.0-0.0","5","[""matolu"",""nubola"",""mogude"",""kediba""]","[""tobanu"",""gukema"",""delubo"",""lamodi""]","zc80l5sct3a8qzu","","","","uniform","NA","","","","","","492950","","<p style=""color:blue;"">   </p> <p>First, let's make sure you're audio is working. Listen to the audio by clicking on the play-button on the media player below. Please adjust the volume of your computer if necessary.<p> <p> <audio controls> <source src='stimuli/audio_check/banana.mp3' type='audio/mp3'> </audio> </p> <p> What image did the audio describe? </p>","2","1","","","","","","","",""
"","","","","","","instructions1","html-button-response","5","742551","0.0-5.0","5","[""matolu"",""nubola"",""mogude"",""kediba""]","[""tobanu"",""gukema"",""delubo"",""lamodi""]","zc80l5sct3a8qzu","","","","uniform","NA","","","","","","2691","","[""<p> Welcome to the experiment.</p> <p>In this study, you will be listening to an alien language. Your job is to listen carefully, and try your best to find and learn some patterns in the speech. If you pay attention, some of this learning may happen even without you noticing it. Sometimes, the speech will stop for a few seconds, so take those brief periods of silence to rest. This learning phase will take several minutes: a progress bar will show you how far along you are. After this phase, you will be asked some questions about what you heard, so make sure to pay attention!</p><p><img height=\""100\"" src=\""stimuli/alien.png\""></p>Click next to begin. <p>""]","0","","","","","","","","",""
"","","","","","","","html-keyboard-response","6","742554","0.0-6.0","5","[""matolu"",""nubola"",""mogude"",""kediba""]","[""tobanu"",""gukema"",""delubo"",""lamodi""]","zc80l5sct3a8qzu","","","","uniform","NA","","","","","","null","","","null","","","","","","","","",""
"","","","","","","exposure_trial","audio-keyboard-image-response","7","743456","0.0-7.0-0.0","5","[""matolu"",""nubola"",""mogude"",""kediba""]","[""tobanu"",""gukema"",""delubo"",""lamodi""]","zc80l5sct3a8qzu","","","","uniform","NA","","","","","","null","","stimuli/words/mogude.wav","null","","","","","","","","",""
"","","","","","","exposure_trial","audio-keyboard-image-response","8","744296","0.0-7.0-0.1","5","[""matolu"",""nubola"",""mogude"",""kediba""]","[""tobanu"",""gukema"",""delubo"",""lamodi""]","zc80l5sct3a8qzu","","","","uniform","NA","","","","","","null","","stimuli/words/kediba.wav","null","","","","","","","","",""
"","","","","","","exposure_trial","audio-keyboard-image-response","9","745156","0.0-7.0-0.2","5","[""matolu"",""nubola"",""mogude"",""kediba""]","[""tobanu"",""gukema"",""delubo"",""lamodi""]","zc80l5sct3a8qzu","","","","uniform","NA","","","","","","null","","stimuli/words/nubola.wav","null","","","","","","","","",""
"","","","","","","exposure_trial","audio-keyboard-image-response","10","745996","0.0-7.0-0.3","5","[""matolu"",""nubola"",""mogude"",""kediba""]","[""tobanu"",""gukema"",""delubo"",""lamodi""]","zc80l5sct3a8qzu","","","","uniform","NA","","","","","","null","","stimuli/words/kediba.wav","null","","","","","","","","",""
"","","","","","","exposure_trial","audio-keyboard-image-response","11","746866","0.0-7.0-0.4","5","[""matolu"",""nubola"",""mogude"",""kediba""]","[""tobanu"",""gukema"",""delubo"",""lamodi""]","zc80l5sct3a8qzu","","","","uniform","NA","","","","","","null","","stimuli/words/nubola.wav","null","","","","","","","","",""
"","","","","","","exposure_trial","audio-keyboard-image-response","12","747756","0.0-7.0-0.5","5","[""matolu"",""nubola"",""mogude"",""kediba""]","[""tobanu"",""gukema"",""delubo"",""lamodi""]","zc80l5sct3a8qzu","","","","uniform","NA","","","","","","null","","stimuli/words/mogude.wav","null","","","","","","","","",""
"","","","","","","exposure_trial","audio-keyboard-image-response","13","748596","0.0-7.0-0.6","5","[""matolu"",""nubola"",""mogude"",""kediba""]","[""tobanu"",""gukema"",""delubo"",""lamodi""]","zc80l5sct3a8qzu","","","","uniform","NA","","","","","","null","","stimuli/words/kediba.wav","null","","","","","","","","",""
"","","","","","","exposure_trial","audio-keyboard-image-response","14","749476","0.0-7.0-0.7","5","[""matolu"",""nubola"",""mogude"",""kediba""]","[""tobanu"",""gukema"",""delubo"",""lamodi""]","zc80l5sct3a8qzu","","","","uniform","NA","","","","","","null","","stimuli/words/matolu.wav","null","","","","","","","","",""
"","","","","","","exposure_trial","audio-keyboard-image-response","15","750346","0.0-7.0-0.8","5","[""matolu"",""nubola"",""mogude"",""kediba""]","[""tobanu"",""gukema"",""delubo"",""lamodi""]","zc80l5sct3a8qzu","","","","uniform","NA","","","","","","null","","stimuli/words/nubola.wav","null","","","","","","","","",""
